INPUT:id	INPUT:sense	INPUT:phrase	INPUT:sentence	OUTPUT:answer	GOLDEN:answer	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started
244	"""a victory (as in a race or other competition)"",""something won (especially money)"",""be the winner in a contest or competition; be victorious"",""win something through one's efforts"",""obtain advantages\, such as points\, etc."",""attain success or reach a desired goal"""	wins	Second, it explains why voters hold Congress in disdain but generally love their own congressional representatives: Any individual legislator 's constituents appreciate the specific benefits that the legislator wins for them but not the overall cost associated with every other legislator doing likewise for his own constituency.	"""something won (especially money)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e65be75930e435f9d5c	000204371b--62a099c03e94fd20f6228e62	000204371b--62a09e65be75930e435f9d5c	703d9bd4e2cb4c6eb943b7888b4c7c97	APPROVED	2022-06-08T13:04:37.818
490	"""the natural satellite of the Earth"",""any object resembling a moon"",""the period between successive new moons (29.531 days)"",""the light of the Moon"",""United States religious leader (born in Korea) who founded the Unification Church in 1954; was found guilty of conspiracy to evade taxes (born in 1920)"",""any natural satellite of a planet"",""have dreamlike musings or fantasies while awake"",""be idle in a listless or dreamy way"",""expose one's buttocks to"""	moon	The microbe does grow better on phosphorus, but showing that it can live with arsenic instead raises the possibility that a life form using arsenic could occur naturally, either elsewhere on Earth or on another planet or moon where arsenic is more common.	"""the natural satellite of the Earth"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e65be75930e435f9d5c	000204371b--62a099c03e94fd20f6228f54	000204371b--62a09e65be75930e435f9d5c	703d9bd4e2cb4c6eb943b7888b4c7c97	APPROVED	2022-06-08T13:04:37.818
													
456	"""the act of forcing out someone or something"",""squeezing out by applying pressure"",""the act of expelling or projecting or ejecting"""	expulsion	The expulsion presumably forged by two players of Real Madrid( Xabi Alonso and Sergio Ramos) in the game played on the 23rd of November against Ajax in European Champions League has caused rivers of ink to be written about if such behavior is or is not unsportsmanlike and if, both players should be sanctioned by UEFA.	"""the act of forcing out someone or something"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228f32	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
649	"""a slab of stone or wood suitable for bearing an inscription"",""a number of sheets of paper fastened together along one edge"",""a small flat compressed cake of some substance"",""a dose of medicine in the form of a small pellet"""	tablets	For follow-up treatment, the animal owner can administer the tablets to the dog.	"""a number of sheets of paper fastened together along one edge"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099e93e94fd20f62292c6	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
642	"""a native or inhabitant of Europe"",""of or relating to or characteristic of Europe or the people of Europe"""	European	This document is a summary of the European Public Assessment Report.	"""of or relating to or characteristic of Europe or the people of Europe"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099e93e94fd20f62292bf	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
445	"""a period of time containing 365 (or 366) days"",""a period of time occupying a regular part of a calendar year that is used for some particular activity"",""the period of time that it takes for a planet (as\, e.g.\, Earth or Mars) to make a complete revolution around the sun"",""a body of students who graduate together"""	years	The Twitter issue is just one of many outlined by Mr. Hayes 's lawyers that are likely to be argued for years, delaying an execution.	"""a period of time containing 365 (or 366) days"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228f27	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
440	"""earnest or urgent request"",""attractiveness that interests or pleases or stimulates"",""(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial"",""request for a sum of money"",""take a court case to a higher court for review"",""request earnestly (something from somebody); ask for aid or protection"",""be attractive to"",""challenge (a decision)"",""cite as an authority; resort to"""	appeals	But lawyers for Mr. Hayes have already made court filings that sketch out appeals arguments that are likely to occupy the courts for years.	"""take a court case to a higher court for review"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228f22	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
175	"""an established custom"",""(psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition"",""a distinctive attire worn by a member of a religious order"",""the general form or mode of growth (especially of a plant or crystal)"",""attire that is typically worn by a horseback rider (especially a woman's attire)"",""excessive use of drugs"",""put a habit on"""	habits	I want to study your landlord 's habits and movements first.	"""(psychology) an automatic pattern of behavior in reaction to a specific situation; may be inherited or acquired through frequent repetition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228e1d	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
532	"""the act of choosing or selecting"",""an assortment of things from which a choice can be made"",""the person or thing chosen or selected"",""a natural process resulting in the evolution of organisms best adapted to the environment"",""a passage selected from a larger work"""	selection	We see that the peak of the Spanish selection is the goalkeeper Iker Casillas, who last Saturday against England( game lost with 0-1 in London) equaled the record of the ex goalkeeper Andoni Zubizarreta, with 126 international matches.	"""the act of choosing or selecting"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099e93e94fd20f6229251	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
406	"""a cooperative unit (especially in sports)"",""two or more draft animals that work together to pull something"",""form a team"""	team	Caja Laboral achieved a stunning 82-91 victory on their visit to the Maccabee Electra court despite Dusko Ivanovic 's team 's heavy losses, and after the great performance by Mizra Teltovic, who was the best on his team with eight three-pointers scored( 29 points), they now at the top of their group.	"""a cooperative unit (especially in sports)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228f00	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
37	"""lacking a visible order or organization"",""completely unordered and unpredictable and confusing"",""of or relating to a sensitive dependence on initial conditions"""	chaotic	Medical scientists are starting to uncover a handful of genes which, if damaged, unleash the chaotic growth of cells that characterizes cancer.	"""completely unordered and unpredictable and confusing"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099c03e94fd20f6228d93	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
559	"""money extracted as a penalty"",""issue a ticket or a fine to as a penalty"",""being satisfactory or in satisfactory condition"",""minutely precise especially in differences in meaning"",""thin in thickness or diameter"",""characterized by elegance or refinement or accomplishment"",""of textures that are smooth to the touch or substances consisting of relatively small particles"",""free from impurities; having a high or specified degree of purity"",""an expression of agreement normally occurring at the beginning of a sentence"",""in a delicate manner"""	fine	Fresh trouble is following hard on the heels of the uproar around Josef Ackermann, CEO of Deutsche Bank: Deutsche Bank faces a multi-million pound fine in the USA.	"""being satisfactory or in satisfactory condition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6659a47742b901ed94	000204371b--62a099e93e94fd20f622926c	000204371b--62a09e6659a47742b901ed94	a452e450f913cfe653eea58d50393718	APPROVED	2022-06-08T13:04:38.248
													
137	"""in an aggressive manner"",""in a well delineated manner"",""changing suddenly in direction and degree"",""very suddenly and to a great degree"""	sharply	There is neither mystery nor paradox in the fact that as educational expenditures( in real terms) have increased sharply in the past quarter-of-a-century-- we now spend more per pupil than any other country in the world-- educational performance has declined.	"""very suddenly and to a great degree"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228df7	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
632	"""readiness to embark on bold new ventures"",""the first of a series of actions"",""serving to set in motion"""	initiatives	Case Studies Each national report contains a portfolio of between 25 and 30 initiatives which best present policies and practices to improve the recruitment, training and development of ageing workers in both the work place and the community.	"""the first of a series of actions"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099e93e94fd20f62292b5	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
625	"""a small elite group"",""a quantifier that can be used with count nouns and is often preceded by `a'; a small but indefinite number"""	few	There were relatively few cases reported of attempts to involve users in service planning but their involvement in service provision was found to be more common.	"""a small elite group"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099e93e94fd20f62292ae	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
510	"""the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"",""three-sided tropical American nut with white oily meat and hard brown shell"""	Brazil	Brazil is the country which exercises most leadership in the region, mentioned by 19% of respondents( up from 18% last year), followed by the United States( 9%, unchanged from last year) and Venezuela( 9%, down from 11% last year).	"""the largest Latin American country and the largest Portuguese speaking country in the world; located in the central and northeastern part of South America; world's leading coffee exporter"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099e93e94fd20f622923b	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
242	"""a human being"",""a single organism"",""being or characteristic of a single thing or person"",""separate and distinct from others of the same kind"",""characteristic of or meant for a single person or thing"",""concerning one person exclusively"""	individual	The individual voter 's standing consequently will be enhanced through lower taxes.	"""characteristic of or meant for a single person or thing"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228e60	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
597	"""an arithmetic operation in which the difference between two numbers is calculated"",""the act of subtracting (removing a part from the whole)"""	subtraction	+-*/: Addition, subtraction, multiplication and division.	"""an arithmetic operation in which the difference between two numbers is calculated"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099e93e94fd20f6229292	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
498	"""the quality or attribute of being firm and steadfast"",""a stable order (especially of society)"",""the quality of being enduring and free from change or variation"""	stability	The second is the increasing stability of attitudes towards democracy and its core institutions.	"""the quality or attribute of being firm and steadfast"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228f5c	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
168	"""a message whose ingenuity or verbal skill or incongruity has the power to evoke laughter"",""the trait of appreciating (and being able to express) the humorous"",""a characteristic (habitual or relatively temporary) state of feeling"",""the quality of being funny"",""(Middle Ages) one of the four fluids in the body whose balance was believed to determine your emotional and physical state"",""the liquid parts of the body"",""put into a good mood"""	humor	Maybe it would be better to humor the guy and then make an exit.	"""the trait of appreciating (and being able to express) the humorous"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228e16	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
29	"""status established in order of importance or urgency"",""preceding in time"""	priority	Says Mr. Baldwin,`` We recognize that we may no longer have as high a priority in church life and experience.``	"""status established in order of importance or urgency"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228d8b	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
434	"""the mental attitude that something is believable and should be accepted as true"",""the act of accepting with approval; favorable reception"",""the state of being acceptable and accepted"",""(contract law) words signifying consent to the terms of an offer (thereby creating a contract)"",""banking: a time draft drawn on and accepted by a bank"",""a disposition to tolerate or accept people or situations"",""the act of taking something that is offered"""	acceptance	The institutions thereby want to wiggle themselves free from the restrictions going hand-in-hand with the acceptance of the money, such as the limits on manager bonuses and the paying of high charges.	"""the mental attitude that something is believable and should be accepted as true"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e66a5596a3f908be9ed	000204371b--62a099c03e94fd20f6228f1c	000204371b--62a09e66a5596a3f908be9ed	294068f6f5d86627e8811be7dacd56e0	APPROVED	2022-06-08T13:04:38.509
													
599	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"",""what something is used for"",""the actions and activities assigned to or required or expected of a person or group"",""a relation such that one thing is dependent on another"",""a formal or official social gathering or ceremony"",""a vaguely specified social event"",""a set sequence of steps\, part of larger computer program"",""perform as expected when applied"",""serve a purpose\, role\, or function"",""perform duties attached to a particular office or place or function"""	function	-gt: It s the way to specify the bounded variable in a function.	"""(mathematics) a mathematical relation such that each element of a given set (the domain of the function) is associated with an element of another set (the range of the function)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099e93e94fd20f6229294	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
123	"""the property resulting from being or relating to the greater in number of two parts; the main part"",""(elections) more than half of the votes"",""the age at which persons are considered competent to manage their own affairs"""	majority	Conversely, there are the majority of unsuccessful schools, and we know which efforts at educational reform are doomed beforehand.	"""the age at which persons are considered competent to manage their own affairs"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099c03e94fd20f6228de9	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
524	"""a demanding or stimulating situation"",""a call to engage in a contest or fight"",""questioning a statement and demanding an explanation"",""a formal objection to the selection of a particular person as a juror"",""a demand by a sentry for a password or identification"",""take exception to"",""issue a challenge to"",""ask for identification"",""raise a formal objection in a court of law"""	challenges	Kagan served as solicitor general in the Obama administration when the first legal challenges to the law were brought at the trial court level.	"""a formal objection to the selection of a particular person as a juror"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099e93e94fd20f6229249	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
596	"""a subdivision of a particular kind of thing"",""a person of a specified kind (usually with many eccentricities)"",""(biology) the taxonomic group whose characteristics are used to define the next higher taxon"",""printed characters"",""all of the tokens of the same symbol"",""a small metal block bearing a raised character on one end; produces a printed character when inked and pressed on paper"",""write by means of a keyboard with types"",""identify as belonging to a certain type"""	type	Below these tabs you will find an input field to type your functions or do your calculations.	"""(biology) the taxonomic group whose characteristics are used to define the next higher taxon"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099e93e94fd20f6229291	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
37	"""lacking a visible order or organization"",""completely unordered and unpredictable and confusing"",""of or relating to a sensitive dependence on initial conditions"""	chaotic	Medical scientists are starting to uncover a handful of genes which, if damaged, unleash the chaotic growth of cells that characterizes cancer.	"""completely unordered and unpredictable and confusing"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099c03e94fd20f6228d93	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
94	"""an interpretation of a matter from a particular viewpoint"",""something a little different from others of the same type"",""a written work (as a novel) that has been recast in a new form"",""a written communication in a second language having the same meaning as the written communication in a first language"",""a mental representation of the meaning or significance of something"",""manual turning of a fetus in the uterus (usually to aid delivery)"""	versions	It may even be possible to replace defective genes with healthy versions, though no one has come close to doing that so far.	"""something a little different from others of the same type"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099c03e94fd20f6228dcc	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
583	"""a person who requires medical care"",""the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted by the verb in the clause"",""enduring trying circumstances with even temper or characterized by such endurance"""	patients	For the treatment of non-small cell lung cancer, the effects of Alimta were compared with those of docetaxel( another anticancer medicine) in one study involving 571 patients with locally advanced or metastatic disease who had received chemotherapy in the past.	"""the semantic role of an entity that is not the agent but is directly involved in or affected by the happening denoted by the verb in the clause"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099e93e94fd20f6229284	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
549	"""a person who works at a specific occupation"",""a member of the working class (not necessarily employed)"",""sterile member of a colony of social insects that forages for food and cares for the larvae"",""a person who acts and gets things done"""	workers	Fears about the impact of immigrants are based on the notion that they are liable to replace native workers, in particular unskilled ones, exerting downward pressure on wages.	"""a member of the working class (not necessarily employed)"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099e93e94fd20f6229262	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
195	"""dismiss from the mind; stop remembering"",""be unable to remember"",""forget to do something"",""leave behind unintentionally"""	forgotten	He had already quite forgotten about him.	"""leave behind unintentionally"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099c03e94fd20f6228e31	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
1	"""a person whose occupation is making and altering garments"",""adjust to a specific need or market"",""style and tailor in a certain fashion"",""create (clothes) with cloth"""	Tailors	Dorothy L. Sayers,`` The Nine Tailors``	"""a person whose occupation is making and altering garments"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e673a273a2b9981ceba	000204371b--62a099c03e94fd20f6228d6f	000204371b--62a09e673a273a2b9981ceba	19bd7892548364ea56a72ea1b68525c9	APPROVED	2022-06-08T13:04:39.505
													
629	"""a politically organized body of people under a single government"",""the territory occupied by a nation"",""the people who live in a nation or country"",""an area outside of cities and towns"",""a particular geographical region of indefinite boundary (usually serving some special purpose or distinguished by its people or culture or geography)"""	countries	The study is based on 195 personal interviews with senior officials of the social partners as representatives of national level peak organisations in fifteen European countries.	"""the territory occupied by a nation"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099e93e94fd20f62292b2	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
553	"""the contestant who wins the contest"",""a gambler who wins a bet"",""a person with a record of successes"""	winners	And does so without taking into account the fact that the diversity contributed by immigrants contributes to the creation of ideas and to economic growth( a large proportion of naturalised immigrants are among American Nobel prize winners, whilst Google, Intel, Paypal, eBay and Yahoo were all founded by immigrants).	"""a person with a record of successes"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099e93e94fd20f6229266	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
174	"""money extracted as a penalty"",""issue a ticket or a fine to as a penalty"",""being satisfactory or in satisfactory condition"",""minutely precise especially in differences in meaning"",""thin in thickness or diameter"",""characterized by elegance or refinement or accomplishment"",""of textures that are smooth to the touch or substances consisting of relatively small particles"",""free from impurities; having a high or specified degree of purity"",""an expression of agreement normally occurring at the beginning of a sentence"",""in a delicate manner"""	Fine	`` Fine.	"""being satisfactory or in satisfactory condition"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228e1c	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
377	"""move downward and lower\, but not necessarily all the way"",""come from; be connected by a relationship of blood\, for example"",""do something that one considers to be below one's dignity"",""come as if by falling"""	descending	Only when one is ascending-- or in our case descending a tad trop rapidement-- does one feel, well, airborne in a picnic basket.	"""move downward and lower, but not necessarily all the way"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228ee3	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
64	"""the occurrence of a change for the worse"",""loss of military equipment"",""the act of damaging something or someone"",""the amount of money needed to purchase something"",""any harm or injury resulting from a violation of a legal right"",""inflict damage upon"",""suffer or be susceptible to damage"""	damaged	The tumor, he suggested, developed when the second, normal copy also was damaged.	"""any harm or injury resulting from a violation of a legal right"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228dae	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
391	"""the rising of a body of water and its overflowing onto normally dry land"",""an overwhelming number or amount"",""light that is a source of artificial illumination having a broad beam; used in photography"",""a large flow"",""the act of flooding; filling to overflowing"",""the occurrence of incoming water (between a low tide and the following high tide);  -Shakespeare"",""fill quickly beyond capacity; as with a liquid"",""cover with liquid\, usually water"",""supply with an excess of"",""become filled to overflowing"""	flood	The European Union gave the talks a boost as well on Friday by pledging to provide$ 3.6 billion a year over the next three years to help poorer countries adapt to the impact of climate change-- from coping with flood and drought to avoiding deforestation.	"""the rising of a body of water and its overflowing onto normally dry land"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228ef1	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
578	"""dryness resulting from the removal of water"",""depletion of bodily fluids"",""the process of extracting moisture"""	dehydration	When Alimta is given with cisplatin, an anti-emetic medicine( to prevent vomiting) and fluids( to prevent dehydration) should also be given before or after the cisplatin dose.	"""depletion of bodily fluids"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099e93e94fd20f622927f	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
282	"""suitable to or characteristic of drama"",""sensational in appearance or thrilling in effect"",""pertaining to or characteristic of drama"",""used of a singer or singing voice that is marked by power and expressiveness and a histrionic or theatrical style"""	dramatic	It flopped all around, real dramatic!	"""sensational in appearance or thrilling in effect"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228e88	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
540	"""(often followed by `of') a large number or amount or extent"",""a parcel of land having fixed boundaries"",""an unofficial association of people or groups"",""your overall circumstances or condition in life (including everything that happens to you)"",""anything (straws or pebbles etc.) taken or chosen at random"",""any collection in its entirety"",""(Old Testament) nephew of Abraham; God destroyed Sodom and Gomorrah but chose to spare Lot and his family who were told to flee without looking back at the destruction"",""divide into lots\, as of land\, for example"",""administer or bestow\, as in small portions"""	lot	There is a lot of consensus between the Left and the Right on this subject.	"""any collection in its entirety"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099e93e94fd20f6229259	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
400	"""a person authorized to conduct religious worship"",""a person appointed to a high office in the government"",""a diplomat representing one government to another; ranks below ambassador"",""the job of a head of a government department"",""attend to the wants and needs of others"",""work as a minister"""	minister	High-level officials such as Indian environment minister Jairam Ramesh and the Chinese vice minister stepped off planes and raced through the Bella Center 's halls to closed-door meetings and news conferences so they could stake out claims that will be arbitrated over the next week.	"""the job of a head of a government department"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e674315cc4f88c2e0d9	000204371b--62a099c03e94fd20f6228efa	000204371b--62a09e674315cc4f88c2e0d9	eae127eb45281189a404f690e59f68af	APPROVED	2022-06-08T13:04:39.507
													
437	"""the act of investing; laying out money or capital in an enterprise with the expectation of profit"",""money that is invested with an expectation of profit"",""the commitment of something other than money (time\, energy\, or effort) to a project with the expectation of some worthwhile result"",""outer layer or covering of an organ or part or organism"",""the act of putting on robes or vestments"",""the ceremonial act of clothing someone in the insignia of an office; the formal promotion of a person to an office or rank"""	investment	The bank overstretched at the height of the financial crisis by taking over the investment bank Merrill Lynch.	"""the act of investing; laying out money or capital in an enterprise with the expectation of profit"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228f1f	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
637	"""an enlisted man of the lowest rank in the Army or Marines"",""confined to particular persons or groups or providing privacy"",""concerning things deeply private and personal"",""concerning one person exclusively"",""not expressed"""	private	Thirdly, the project documents and assesses initiatives, in both the public and private sectors which combat age barriers, especially for older workers.	"""concerning things deeply private and personal"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099e93e94fd20f62292ba	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
440	"""earnest or urgent request"",""attractiveness that interests or pleases or stimulates"",""(law) a legal proceeding in which the appellant resorts to a higher court for the purpose of obtaining a review of a lower court decision and a reversal of the lower court's judgment or the granting of a new trial"",""request for a sum of money"",""take a court case to a higher court for review"",""request earnestly (something from somebody); ask for aid or protection"",""be attractive to"",""challenge (a decision)"",""cite as an authority; resort to"""	appeals	But lawyers for Mr. Hayes have already made court filings that sketch out appeals arguments that are likely to occupy the courts for years.	"""earnest or urgent request"""				https://toloka.yandex.ru/task/33830683/000204371b--62a09e6784888b2b81c8bd94	000204371b--62a099c03e94fd20f6228f22	000204371b--62a09e6784888b2b81c8bd94	b0e6461858e07a5b17843b2c76a3772f	APPROVED	2022-06-08T13:04:39.502
